region,component,metric_suffix,metric_title,mean_col,slope,intercept,rvalue,r2,pvalue,stderr,n
CP4,T_N100,mean_amp_roll_mean,Mean amplitude,T_N100_mean_amp_roll_mean,0.01453383039043302,-1.2131828886088425,0.43444527875630634,0.18874270023364473,0.0005236365803774677,0.003956492235184755,60
CP4,T_P200,mean_amp_roll_mean,Mean amplitude,T_P200_mean_amp_roll_mean,-0.0034175420353932976,-0.3951449567226693,-0.11994868770608155,0.01438768768241108,0.36130810208961495,0.003714132794357294,60
CP4,T_N200,mean_amp_roll_mean,Mean amplitude,T_N200_mean_amp_roll_mean,0.014911440960148457,-1.2687773580799213,0.43967584579213126,0.19331484937302598,0.00043989089606998256,0.003999678100520926,60
CP4,T_P300,mean_amp_roll_mean,Mean amplitude,T_P300_mean_amp_roll_mean,0.0007985009860322765,0.9868324485547526,0.024794659613656893,0.0006147751453571082,0.8508395585183209,0.004227365235892048,60
CP4,A_P50,peak_amp_roll_mean,Peak amplitude,A_P50_peak_amp_roll_mean,0.027036314131635476,2.1223366216861073,0.5734906400293787,0.32889151420130636,1.6714701976412437e-06,0.005071115684956826,60
CP4,A_N100,peak_amp_roll_mean,Peak amplitude,A_N100_peak_amp_roll_mean,0.006518022979042392,-8.272911279269096,0.1981660990274363,0.03926980280375168,0.12906626758611225,0.004233243507218112,60
CP4,A_P200,peak_amp_roll_mean,Peak amplitude,A_P200_peak_amp_roll_mean,0.008052247321597268,8.987824906910008,0.18095514068383312,0.03274476293990584,0.16646882747068323,0.005746490967640421,60
CP4,A_N200,peak_amp_roll_mean,Peak amplitude,A_N200_peak_amp_roll_mean,-0.00860867980604075,-5.050377409578069,-0.24806672030031926,0.06153709772055683,0.05599374348369483,0.004414307755855465,60
CP4,A_P300,peak_amp_roll_mean,Peak amplitude,A_P300_peak_amp_roll_mean,0.01208999341985227,7.430690711542812,0.32093214219108906,0.10299743989136141,0.01241385785836136,0.0046848500412539915,60
CP4,T_P50,peak_amp_roll_mean,Peak amplitude,T_P50_peak_amp_roll_mean,0.005392974746318795,1.9638232268272495,0.12761667498956122,0.0162860157353913,0.3311994991375975,0.005503530624285501,60
CP4,T_N100,peak_amp_roll_mean,Peak amplitude,T_N100_peak_amp_roll_mean,0.006765264673506541,-4.647969207544797,0.19804778336779458,0.03922292449689689,0.12929959271618865,0.004396551099966421,60
CP4,T_P200,peak_amp_roll_mean,Peak amplitude,T_P200_peak_amp_roll_mean,0.005370278212319244,3.0680013009588465,0.143523863712977,0.0205990994551012,0.27394596778676383,0.0048622683143457225,60
CP4,T_N200,peak_amp_roll_mean,Peak amplitude,T_N200_peak_amp_roll_mean,0.007664612931975817,-4.724341047831588,0.21887480658097355,0.047906180955858586,0.09292374674090811,0.00448663074823164,60
CP4,T_P300,peak_amp_roll_mean,Peak amplitude,T_P300_peak_amp_roll_mean,0.013946214399441987,5.782316925668621,0.39088392333589117,0.15279024152245885,0.0020154560176616075,0.00431211174499591,60
CP4,A_P50,peak_lat_ms_roll_mean,Peak latency,A_P50_peak_lat_ms_roll_mean,-0.02836242230811471,32.714554748453054,-0.3553843713160892,0.12629805137573197,0.005328388136154266,0.009795185153137142,60
