sub_id,trial_index,P50_mean_amp,P50_peak_amp,P50_peak_lat_ms,N100_mean_amp,N100_peak_amp,N100_peak_lat_ms,P200_mean_amp,P200_peak_amp,P200_peak_lat_ms,N200_mean_amp,N200_peak_amp,N200_peak_lat_ms,P300_mean_amp,P300_peak_amp,P300_peak_lat_ms,fw0_theta_power,fw0_alpha_power,fw0_beta_power,fw1_theta_power,fw1_alpha_power,fw1_beta_power,fw2_theta_power,fw2_alpha_power,fw2_beta_power,condition,region,P50_mean_amp_roll,P50_mean_amp_roll_n,P50_peak_amp_roll,P50_peak_amp_roll_n,P50_peak_lat_ms_roll,P50_peak_lat_ms_roll_n,N100_mean_amp_roll,N100_mean_amp_roll_n,N100_peak_amp_roll,N100_peak_amp_roll_n,N100_peak_lat_ms_roll,N100_peak_lat_ms_roll_n,P200_mean_amp_roll,P200_mean_amp_roll_n,P200_peak_amp_roll,P200_peak_amp_roll_n,P200_peak_lat_ms_roll,P200_peak_lat_ms_roll_n,N200_mean_amp_roll,N200_mean_amp_roll_n,N200_peak_amp_roll,N200_peak_amp_roll_n,N200_peak_lat_ms_roll,N200_peak_lat_ms_roll_n,P300_mean_amp_roll,P300_mean_amp_roll_n,P300_peak_amp_roll,P300_peak_amp_roll_n,P300_peak_lat_ms_roll,P300_peak_lat_ms_roll_n,fw0_theta_power_roll,fw0_theta_power_roll_n,fw0_alpha_power_roll,fw0_alpha_power_roll_n,fw0_beta_power_roll,fw0_beta_power_roll_n,fw1_theta_power_roll,fw1_theta_power_roll_n,fw1_alpha_power_roll,fw1_alpha_power_roll_n,fw1_beta_power_roll,fw1_beta_power_roll_n,fw2_theta_power_roll,fw2_theta_power_roll_n,fw2_alpha_power_roll,fw2_alpha_power_roll_n,fw2_beta_power_roll,fw2_beta_power_roll_n
2,12,-2.810629056860441,-1.7238261401397015,558.59375,-2.2283556784210083,-3.2981113486174434,541.015625,-1.4323818993120205,-0.8312888655130527,687.5,-1.1231034041270556,-2.228088656477867,718.0989583333334,-1.571447814041562,-0.49648867954142323,848.9583333333334,0.18003578171444426,0.38976391925253123,0.43020029903302454,0.44667146323072765,0.39411315906295513,0.15921537770631727,0.058321821660457775,0.05208629339321338,0.8895918849463289,BLT,F,-0.5071184421892677,3.0,0.13503330183207662,3.0,555.9895833333334,3.0,-0.35181388322303153,3.0,-1.1763324102689996,3.0,554.2534722222223,3.0,-0.4395850107051403,3.0,0.2212233408813359,3.0,694.2274305555555,3.0,-0.3975113923896503,3.0,-1.4495850335848293,3.0,733.7239583333334,3.0,0.09961035625336619,3.0,1.2227085503258157,3.0,878.90625,3.0,0.21331518637240587,3.0,0.39024498837559457,3.0,0.3964398252519996,3.0,0.32693630889925995,3.0,0.5096262189077215,3.0,0.16343747219301855,3.0,0.188856891507896,3.0,0.26510820897967563,3.0,0.5460348995124286,3.0
2,13,0.7075090194104191,1.1551956512166175,558.59375,0.9937937470781718,0.47048802865577305,548.1770833333334,-0.5421299385017221,-0.09525564665098847,682.2916666666666,-1.0295373761696465,-1.6108859653113825,723.3072916666666,1.4197947086229503,2.5019764037465726,873.6979166666666,0.26510130183635766,0.278059110264876,0.4568395878987663,0.3683641513372144,0.5103444355557095,0.12129141310707608,0.17572286397218037,0.40858961060296206,0.4156875254248576,BLT,F,-0.7242772965833302,3.0,0.07469231150603599,3.0,549.4791666666666,3.0,-0.646130754230621,3.0,-1.4290635447205393,3.0,553.6024305555557,3.0,-0.9120478661057548,3.0,-0.4005378467926965,3.0,689.0190972222222,3.0,-0.7762642841908928,3.0,-1.554190841575088,3.0,729.6006944444445,3.0,0.213164212705213,3.0,1.330448261260661,3.0,866.3194444444445,3.0,0.21441278822758023,3.0,0.4282572532923485,3.0,0.3573299584800713,3.0,0.36094547250813697,3.0,0.4053781350836272,3.0,0.23367639240823582,3.0,0.11027277209248813,3.0,0.36886562689599395,3.0,0.520861601011518,3.0
2,14,-0.06971185229996832,0.7927074234411919,531.25,-0.7038303313490268,-1.4595673141999475,571.6145833333334,-0.7616317605035213,-0.27506902821404816,697.265625,-0.17615207227597596,-0.8235979029360148,747.3958333333334,0.7911457435342505,1.9858570595768326,876.3020833333334,0.1981012811319387,0.616948730359638,0.18494998850842326,0.26780080295646885,0.31167681063221697,0.4205223864113141,0.09677363064482623,0.6459209766918065,0.2573053926633673,BLT,F,0.5635213992386554,3.0,1.086908519541678,3.0,544.7048611111112,3.0,0.47234705630159174,3.0,-0.10262027148974413,3.0,560.1128472222223,3.0,-0.17682192884760897,3.0,0.5189669328234823,3.0,681.8576388888888,3.0,-0.37997605752029523,3.0,-1.261424181091192,3.0,730.9027777777777,3.0,0.3584336638223582,3.0,1.7442075541231672,3.0,869.140625,3.0,0.2609021296308806,3.0,0.4217923814563324,3.0,0.3173054889127869,3.0,0.22024962277657578,3.0,0.534550610478432,3.0,0.24519976674499225,3.0,0.10565208909603224,3.0,0.5917446819819445,3.0,0.3026032289220232,3.0
2,15,1.0527670306055155,1.3128224839672247,544.2708333333334,1.1270777531756304,0.6812184710749415,560.546875,0.7732959124624165,1.9272254733354834,666.015625,0.0657612758847367,-1.3497886750261794,722.0052083333334,-1.1356394606901261,0.744789199046096,857.421875,0.3195038059243454,0.3703693037444833,0.3101268903311713,0.024583914036044204,0.7816305852473694,0.19378550071658654,0.04445977267109017,0.7207234586510652,0.23481676867784454,BLT,F,0.1999216066397749,3.0,0.7755719897787717,3.0,544.7048611111112,3.0,0.22746347492536642,3.0,-0.49211614264909603,3.0,558.8107638888889,3.0,0.2795683334486989,3.0,1.0467893212300774,3.0,681.640625,3.0,0.13612353478566722,3.0,-0.9161779989964115,3.0,729.1666666666666,3.0,0.5310405896584741,3.0,1.8254619185024978,3.0,879.123263888889,3.0,0.2842302299248621,3.0,0.4515134946037242,3.0,0.26425627547141367,3.0,0.21894295112647444,3.0,0.42946694052291834,3.0,0.3515901083506073,3.0,0.10938745148752484,3.0,0.6130155471299814,3.0,0.2775970013824937,3.0
2,16,-0.3832903583862224,0.22118606192789855,558.59375,0.2591430029494957,-0.6979995848222825,544.2708333333334,0.8270408483872016,1.4882115185687967,681.640625,0.518761400748241,-0.5751474190270408,718.0989583333334,1.937615486131298,2.745739496884564,903.6458333333334,0.3350856027183023,0.36722244970705126,0.29769194757464645,0.36444413638691026,0.19509342568916857,0.4404624379239212,0.1869289511466581,0.47240220604707267,0.3406688428062692,BLT,F,0.4170796478590855,3.0,0.9180856040815875,3.0,548.828125,3.0,0.42327798928740873,3.0,-0.41644676710549455,3.0,556.857638888889,3.0,-0.11027272309378959,3.0,0.7252135029309844,3.0,671.6579861111112,3.0,-0.5280028849209127,3.0,-1.557431133253451,3.0,725.2604166666666,3.0,0.24955900287258168,3.0,1.3425726659529318,3.0,869.3576388888888,3.0,0.3420539670731144,3.0,0.2789477675069902,3.0,0.3789982654198954,3.0,0.3777143740180919,3.0,0.34918151424258786,3.0,0.27310411173932025,3.0,0.11154924610034313,3.0,0.5966863052787188,3.0,0.29176444862093803,3.0
2,17,0.5817622713579634,1.2202482663496392,543.6197916666666,-0.11638678826289998,-1.232559187569143,565.7552083333334,-1.9311549301309867,-1.2397964831113268,667.3177083333334,-2.168531331395716,-2.7473573057071334,735.6770833333334,-0.05329901682342673,0.5371893019281344,847.0052083333334,0.3715724925766957,0.099251549069436,0.5291759583538683,0.7441150716313213,0.07082053179122567,0.185064396577453,0.10325901448328113,0.5969332511380187,0.29980773437870023,BLT,F,0.08699715204516294,3.0,0.7496967048655176,3.0,553.6024305555555,3.0,0.22010741809095977,3.0,-0.7660788633556787,3.0,549.9131944444445,3.0,-0.6090652686928446,3.0,0.00026062621504971406,3.0,679.2534722222223,3.0,-0.5035850275392136,3.0,-1.2767184318010496,3.0,738.28125,3.0,0.6498911755102273,3.0,1.5285181372094947,3.0,872.829861111111,3.0,0.2692553862453758,3.0,0.24073785523384497,3.0,0.49000675852077924,3.0,0.455856459671156,3.0,0.21605385217150622,3.0,0.3280896881573378,3.0,0.11912003711728979,3.0,0.43724328885682623,3.0,0.4436366740258841,3.0
2,18,0.06251954316374775,0.8076557863190151,558.59375,0.5175660395862837,-0.367677817675611,539.7135416666666,-0.7230817243347486,-0.24763315681232076,688.8020833333334,0.13901484802983444,-0.5076505706689747,761.0677083333334,0.06535705722281103,1.302625612815785,867.8385416666666,0.1011080634411294,0.2557395669250477,0.6431523696338229,0.25901017099523654,0.38224759903412436,0.3587422299706391,0.06717214572193007,0.24239440938538734,0.6904334448926827,BLT,F,0.5147423015776339,3.0,1.270564125502722,3.0,553.6024305555555,3.0,0.4137193881381926,3.0,-0.7018362792232908,3.0,562.0659722222222,3.0,-1.0364823249823116,3.0,-0.19330989484725228,3.0,679.6875,3.0,-0.7790783376296151,3.0,-1.6453888894701565,3.0,750.4340277777777,3.0,-0.1827122895314972,3.0,0.6745831253166062,3.0,861.328125,3.0,0.1949627327079411,3.0,0.24990867050316287,3.0,0.555128596788896,3.0,0.34373983883249143,3.0,0.19997750300459174,3.0,0.45628265816291674,3.0,0.10298327109351475,3.0,0.31449207812706276,3.0,0.5825246507794225,3.0
2,19,0.8999450902111906,1.7837883238395118,558.59375,0.8399789130911941,-0.5052718324251191,580.7291666666666,-0.45521032048119947,0.9074999553818907,682.9427083333334,-0.3077185295229637,-1.6811587920343618,754.5572916666666,-0.5601949089938758,0.1839344612058986,869.140625,0.1122076421059982,0.3947348955150049,0.49305746237899695,0.028094273870916397,0.1468643781884252,0.8250413479406583,0.13851865307533306,0.10414857385778238,0.7573327730668846,BLT,F,0.25787748488613577,3.0,0.9333792894631405,3.0,554.9045138888888,3.0,0.48239002377222523,3.0,-0.44159621170461955,3.0,553.8194444444443,3.0,-0.37642433007791637,3.0,0.47155562949405355,3.0,680.9895833333334,3.0,-0.20267277245853055,3.0,-1.082555497590329,3.0,749.3489583333334,3.0,-0.02613161665559477,3.0,1.1826832343845999,3.0,861.328125,3.0,0.17339347846206846,3.0,0.3169602033788277,3.0,0.5096463181591039,3.0,0.23627917623957193,3.0,0.27132459413411975,3.0,0.4923962296263083,3.0,0.10398835178755937,3.0,0.3104154603835846,3.0,0.5855961878288561,3.0
2,20,-0.1888321787165311,0.20869375823089495,547.5260416666666,0.08962511863919818,-0.451838985013129,541.015625,0.049019054582198934,0.7548000899125906,671.2239583333334,-0.4393146358824624,-1.058857130067651,732.421875,0.41644300180428057,2.0614896291321156,847.0052083333334,0.3068647298390779,0.30040614769643054,0.39272912246449154,0.42173308385256303,0.2848618051798096,0.29340511096762745,0.10627425656541495,0.5847033979075841,0.30902234552700103,BLT,F,0.09647717318229528,3.0,0.8686738948543801,3.0,554.9045138888888,3.0,0.3113212370851265,3.0,-0.6637972115664184,3.0,555.3385416666666,3.0,-0.3371003030047406,3.0,1.1419905708183042,3.0,673.6111111111112,3.0,-0.2624450192038415,3.0,-1.2970602097692934,3.0,734.5920138888888,3.0,-0.1099276303208458,3.0,0.9765976190235154,3.0,852.4305555555557,3.0,0.20153578542371497,3.0,0.36052480980841056,3.0,0.4379394047678744,3.0,0.21763977881805008,3.0,0.2883628698958706,3.0,0.4939973512860792,3.0,0.1313808273198801,3.0,0.24837824167846848,3.0,0.6202409310016513,3.0
2,21,-0.4216813919477737,0.6135396024927336,558.59375,0.004359679524987309,-1.0342808172610074,544.2708333333334,-0.6051096431152212,1.7636716671604311,666.6666666666666,-0.04030189220609837,-1.1511647072058675,716.796875,-0.1860309837729421,0.6843687667325303,841.1458333333334,0.18553498432606888,0.3864333862137963,0.42803162946013473,0.203091978730671,0.4333624263193771,0.3635455949499519,0.14934957231889232,0.05628275327003907,0.7943676744110686,BLT,F,-0.15861193962629513,3.0,0.504889477584527,3.0,553.3854166666666,3.0,0.15336389371290823,3.0,-0.6211313629931501,3.0,540.7986111111112,3.0,0.20923547807276055,3.0,1.4879991666279146,3.0,682.0746527777777,3.0,0.3216339941074307,3.0,-0.43339912433970146,3.0,730.46875,3.0,-0.24053104751171203,3.0,0.9455943677088673,3.0,860.8940972222223,3.0,0.3326051723546381,3.0,0.34248458174271584,3.0,0.32491024590264606,3.0,0.40390411013488503,3.0,0.29380731697180656,3.0,0.3022885728933084,3.0,0.13087694657685103,3.0,0.37151225111732167,3.0,0.49761080230582727,3.0
